clean_train_clean_test,1,PEDESTRIAN,7.350662658954489,7.586187362670898,2.017374038696289,10.772833824157715
clean_train_noisy_test,1,PEDESTRIAN,132.61460613382275,125.23573303222656,64.79794311523438,206.56417846679688
noisy_train_clean_test,1,PEDESTRIAN,8.551196525836813,8.570845603942871,6.45440149307251,12.623732566833496
noisy_train_noisy_test,1,PEDESTRIAN,16.454124713766163,16.501752853393555,13.357819557189941,21.094572067260742
clean_train_noisy_test,1,PEDESTRIAN,117.46099327350485,124.86772155761719,68.91352081298828,185.86328125
clean_train_noisy_test,1,PEDESTRIAN,117.46099327350485,124.86772155761719,68.91352081298828,185.86328125
clean_train_noisy_test,1,PEDESTRIAN,115.95512889993601,123.09967041015625,68.13461303710938,183.43370056152344
clean_train_noisy_test,1,PEDESTRIAN,44.35861074513402,44.244327545166016,41.813411712646484,47.51788330078125
clean_train_clean_test,1,PEDESTRIAN,37.9878123053189,37.962242126464844,35.93667984008789,40.00975036621094
clean_train_clean_test,1,PEDESTRIAN,15.737159202838766,15.891353607177734,13.598590850830078,18.73487091064453
clean_train_clean_test,1,PEDESTRIAN,10.35663025954674,10.253929138183594,7.335145950317383,13.605957984924316
clean_train_noisy_test,1,PEDESTRIAN,74.95791231352707,76.08113098144531,48.265235900878906,108.56712341308594
clean_train_noisy_test,1,PEDESTRIAN,41.004162689735146,43.793418884277344,27.05272674560547,49.72456741333008
clean_train_clean_test,1,PEDESTRIAN,7.613633468233306,7.539887428283691,5.108401775360107,10.6649169921875
clean_train_noisy_test,1,PEDESTRIAN,41.004162689735146,43.793418884277344,27.05272674560547,49.72456741333008
